,date,lower,median,upper,canton
10,2022-01-25,8.491708599188513,9.333142027964577,10.257952106656477,SO
11,2022-01-26,7.669166452940211,8.231968300383832,8.836071366340517,SO
12,2022-01-27,7.625105669804433,8.361304130155617,9.168582021598455,SO
13,2022-01-28,5.891515914839947,6.766712312860828,7.77192087518383,SO
0,2022-01-15,1.8785723294127434,1.9658980676799662,2.05728315700039,SZ
1,2022-01-16,1.8827151001217177,2.0402860642980714,2.2110446896079976,SZ
2,2022-01-17,2.00900453296311,2.1485148474086637,2.297713108057102,SZ
3,2022-01-18,1.8349925806074558,2.002404871189661,2.1850907249100358,SZ
4,2022-01-19,2.1857899444446325,2.457742751171327,2.7635315306887733,SZ
5,2022-01-20,2.6110492215751355,2.8592279153116587,3.130995848008453,SZ
6,2022-01-21,2.3569006254909564,2.5336848801822667,2.723729207177326,SZ
7,2022-01-22,2.0710525529032386,2.31055797406616,2.5777608318228635,SZ
8,2022-01-23,2.9062967640020254,3.1301347558458197,3.371212365891462,SZ
9,2022-01-24,2.464318140854325,2.723435693253653,3.009798877963321,SZ
10,2022-01-25,2.2525753294376956,2.5045830905474404,2.7847843201861155,SZ
11,2022-01-26,2.4279599226781756,2.6972672551911403,2.996445937172364,SZ
12,2022-01-27,1.8971036953424991,2.2002526636831488,2.5518435264925183,SZ
13,2022-01-28,1.9337070709941422,2.1521530655628505,2.3952763513608755,SZ
0,2022-01-15,10.021932534058937,10.266887841421584,10.517830327644315,TG
1,2022-01-16,9.599756193818953,10.110870569077749,10.64919791717896,TG
2,2022-01-17,10.505622270301583,11.280727413928673,12.113019839586222,TG
3,2022-01-18,9.317809528453104,9.809097770863707,10.32628954096436,TG
4,2022-01-19,11.664212458994664,12.498408422500615,13.39226404223934,TG
5,2022-01-20,11.428412588264178,12.337906278431868,13.319779117152898,TG
6,2022-01-21,11.621655487071504,12.359193445534457,13.143537320829036,TG
7,2022-01-22,11.410055896152084,12.428176614927839,13.537144373142727,TG
8,2022-01-23,12.02275977137172,12.908482837726725,13.859457590482497,TG
