,date,lower,median,upper,canton
0,2022-01-15,47.89818411060671,48.87422210731936,49.87014917057422,FR
1,2022-01-16,45.60842080894664,46.98967577235433,48.4127621616281,FR
2,2022-01-17,45.29308705528807,47.157772132349145,49.09922500473338,FR
3,2022-01-18,45.3939175962129,47.73378218114502,50.19425689548964,FR
4,2022-01-19,42.49573715623891,45.78848773877422,49.33637465084124,FR
5,2022-01-20,41.287020025615064,43.52706329841181,45.888640987131254,FR
6,2022-01-21,38.952303065746015,41.53156979998231,44.281625328788955,FR
7,2022-01-22,38.29651480310764,41.38306825480413,44.71838617656165,FR
8,2022-01-23,36.376354983262004,40.48048310852217,45.04765563931176,FR
9,2022-01-24,43.08975884307058,46.175631561060754,49.48249902785695,FR
10,2022-01-25,38.296551679742294,41.182501691970685,44.28593100997915,FR
11,2022-01-26,47.06110426743104,51.5611164408319,56.49142258790755,FR
12,2022-01-27,32.42472814855878,35.91083930226116,39.77175609566814,FR
13,2022-01-28,40.26146954829334,42.91017418133238,45.73313068127526,FR
0,2022-01-15,258.8581606209669,264.949164360962,271.18349109479914,GE
1,2022-01-16,231.24406770227358,236.46461475657918,241.80302045183075,GE
2,2022-01-17,184.48898485587247,189.95510959781856,195.5831872049607,GE
3,2022-01-18,221.9258824118516,232.5662370197901,243.7167490954032,GE
4,2022-01-19,202.89998350631174,212.45046964463452,222.4504964083535,GE
5,2022-01-20,199.70142749293896,209.13262323479535,219.0092211665001,GE
6,2022-01-21,197.7894744995961,208.11581886880538,218.9812889336629,GE
7,2022-01-22,186.11692318839673,196.58889242524893,207.65007266891848,GE
8,2022-01-23,154.7966320300343,161.75372339779963,169.0234903042036,GE
9,2022-01-24,182.09087775558504,191.0912221244534,200.53643336285788,GE
10,2022-01-25,192.58514857500043,201.03059429588902,209.84639855144258,GE
11,2022-01-26,195.86701056648607,205.37780666107182,215.35042244694287,GE
12,2022-01-27,198.33868269501127,208.45179578542545,219.0805675208896,GE
13,2022-01-28,183.996666153042,191.32584058685265,198.9469594292459,GE
0,2022-01-15,34.82013002061982,35.93612678675551,37.08789162099686,GR
1,2022-01-16,36.359826196993446,38.503656891673465,40.77389110716658,GR
2,2022-01-17,39.0255759081005,40.93567305771343,42.93925943935079,GR
3,2022-01-18,36.9148294953784,38.62482812737016,40.41403870105,GR
4,2022-01-19,38.225144323680595,40.87435369958903,43.70716762275493,GR
5,2022-01-20,38.823044225489134,41.58407447830039,44.54146460471305,GR
