,date,lower,median,upper,canton
5,2022-01-20,43.676119767694594,45.04546112928717,46.45773432123787,BS
6,2022-01-21,43.76742341339047,45.01444806793515,46.29700304087108,BS
7,2022-01-22,47.75556671659193,49.76951841691298,51.86840265452956,BS
8,2022-01-23,42.77097299228647,44.30425649699404,45.89250621222557,BS
9,2022-01-24,41.6355836478949,43.60008401984836,45.6572758199812,BS
10,2022-01-25,42.359789905094765,44.34534570687979,46.42397165492463,BS
11,2022-01-26,41.13658148143563,42.48543596342524,43.87851892401132,BS
12,2022-01-27,41.447092124554274,42.43307235321866,43.44250795502227,BS
13,2022-01-28,39.98745829369028,41.30560778308032,42.66720884830241,BS
0,2022-01-15,5.21788593099033,5.310606180456703,5.404974040617293,GL
1,2022-01-16,5.875773643338314,6.104295710788431,6.341705516004091,GL
2,2022-01-17,6.399893846074065,6.651952566988731,6.913938577373693,GL
3,2022-01-18,6.203974066256267,6.444434884138245,6.694215761117658,GL
4,2022-01-19,6.6897087400094515,7.040132771826711,7.408912909544462,GL
5,2022-01-20,7.123971731485072,7.3998584452894045,7.686429294534277,GL
6,2022-01-21,7.15886866984174,7.368631283874705,7.584540169934043,GL
7,2022-01-22,7.1276570151123915,7.442912540826659,7.772111785533388,GL
8,2022-01-23,7.070283458072267,7.301448633040421,7.540171827207513,GL
9,2022-01-24,6.803896238695972,7.020355815896436,7.243701851519843,GL
10,2022-01-25,7.406532220810989,7.66095827940382,7.924124274226078,GL
11,2022-01-26,6.560466661302327,6.857508039255662,7.167998701348626,GL
12,2022-01-27,6.799756434969159,7.145535154663639,7.508897286960764,GL
13,2022-01-28,6.805294315241478,7.095328290279826,7.397723186503925,GL
0,2022-01-15,55.31002628197455,56.17879094122985,57.061201445260615,LU
1,2022-01-16,54.236382446866386,54.95249071535478,55.67805409550553,LU
2,2022-01-17,51.49210676638279,52.20898058271276,52.93583472614163,LU
3,2022-01-18,54.946465427729365,55.89760689400483,56.8652129332392,LU
4,2022-01-19,51.873324755308424,53.41377777395852,54.99997676154086,LU
5,2022-01-20,51.95994392110589,53.108770111914964,54.28299666918118,LU
6,2022-01-21,54.5678129151835,55.73376715761404,56.924634425192835,LU
7,2022-01-22,53.54498882443832,54.48355100862238,55.438564759851644,LU
8,2022-01-23,49.958876744539054,51.27228566350284,52.620223841345585,LU
9,2022-01-24,51.50937649416034,53.01093491559864,54.556265516908844,LU
10,2022-01-25,49.68712149572787,50.993380605812334,52.333980865299566,LU
11,2022-01-26,46.04042127779585,47.83200071397487,49.69329621241085,LU
12,2022-01-27,49.626227741625215,50.73166498396234,51.8617261308829,LU
13,2022-01-28,47.04911648831169,48.13344307818951,49.2427598111619,LU
0,2022-01-15,3.20520307779917,3.3340688135214376,3.468115618099612,NW
1,2022-01-16,3.4292921038508375,3.6770499241264183,3.942707630340201,NW
2,2022-01-17,3.596774071404453,3.9783973831750457,4.400511520667669,NW
3,2022-01-18,4.4979170562047015,4.910552223379573,5.361042197359865,NW
4,2022-01-19,4.012937378055434,4.479573246416297,5.000470871970694,NW
5,2022-01-20,4.327212640493884,4.721790496281597,5.152348022405144,NW
6,2022-01-21,3.69407428834733,4.220717299196076,4.822440787378676,NW
7,2022-01-22,3.337418245693634,3.6989277376656298,4.099595975459934,NW
8,2022-01-23,3.623718533086275,4.034113947661924,4.490987695134271,NW
9,2022-01-24,4.619879270678772,5.068924509281906,5.561616262111487,NW
10,2022-01-25,3.968396849122076,4.4471458528080685,4.983651330265337,NW
11,2022-01-26,3.6190426591085028,4.175161047851354,4.81673509197853,NW
12,2022-01-27,3.5368494481614303,4.022874975979756,4.575688988055981,NW
13,2022-01-28,2.9039326404904653,3.2540282602356463,3.646331106572716,NW
0,2022-01-15,6.855216568871219,7.339859753183675,7.8587657523526415,OW
1,2022-01-16,5.595687151869119,6.088169221527986,6.623995134820869,OW
