,date,lower,median,upper,canton
6,2022-01-17,42.09247308182125,44.361116584867275,46.75203238429058,BS
7,2022-01-18,46.44786773688975,47.99124126678634,49.58589813796092,BS
8,2022-01-19,40.19367571051968,41.308828159489345,42.454919928201726,BS
9,2022-01-20,41.96924201181544,42.99693070639948,44.049784116912356,BS
10,2022-01-21,38.59125235924667,40.15169126374096,41.77522658065515,BS
11,2022-01-22,38.45279684280826,39.78504720796265,41.16345523084762,BS
12,2022-01-23,47.93903090956798,49.686736760263656,51.49815845340758,BS
13,2022-01-24,42.29022911729293,43.664428341407785,45.08328146187114,BS
0,2022-01-11,7.810290335305637,8.097908592797355,8.39611855155639,GL
1,2022-01-12,7.812462882350264,7.989755559311181,8.171071640130437,GL
2,2022-01-13,6.38664853067979,6.661550994431986,6.9482861689109425,GL
3,2022-01-14,7.279375184799094,7.541522149033824,7.813109625553316,GL
4,2022-01-15,6.130643197585638,6.4236041492209415,6.730564630174288,GL
5,2022-01-16,6.6822306310984505,6.981315921008579,7.293787760347924,GL
6,2022-01-17,6.865265187611522,7.127473239999261,7.3996959183130375,GL
7,2022-01-18,6.731034951097608,7.146324301798108,7.587236048765786,GL
8,2022-01-19,7.857404041838416,8.16842244680487,8.49175184503485,GL
9,2022-01-20,8.36773168759926,8.701625784604207,9.048843118081944,GL
10,2022-01-21,8.183230058236193,8.558995211126813,8.952015097065638,GL
11,2022-01-22,7.621567370325884,7.9397907924232785,8.27130100206068,GL
12,2022-01-23,7.2426802536207635,7.422675737917587,7.607144479797618,GL
13,2022-01-24,8.404724555198639,8.64807844642352,8.8984785074527,GL
0,2022-01-11,50.65037610939394,51.146541919246474,51.64756811770372,LU
1,2022-01-12,50.999684918893294,51.69424328763214,52.39826076044883,LU
2,2022-01-13,49.24811354116707,50.6469156155201,52.085448089730555,LU
3,2022-01-14,47.35025234385017,48.35350640150838,49.37801734069066,LU
4,2022-01-15,51.176720003292246,52.24073423854487,53.326870374004216,LU
5,2022-01-16,50.29880859247226,51.098182322578914,51.91026009833329,LU
6,2022-01-17,55.435078789932824,56.734062695208955,58.06348507415554,LU
7,2022-01-18,55.655267976473,56.92461537478341,58.222913182932444,LU
8,2022-01-19,50.96789172684051,52.25064255412503,53.56567742591581,LU
9,2022-01-20,51.27669666882925,52.72995806148735,54.224407143926456,LU
10,2022-01-21,51.33255929154055,53.08427406487144,54.89576580411744,LU
11,2022-01-22,52.23253270775669,53.55251562784025,54.90585620490477,LU
12,2022-01-23,55.66375954415974,56.90479635202393,58.17350237179702,LU
13,2022-01-24,56.09752157935658,57.32085683878109,58.570869732347326,LU
0,2022-01-11,3.3742333938537086,3.548608107949291,3.7319942143721807,NW
1,2022-01-12,4.09968442552437,4.439583430056627,4.8076629775991515,NW
2,2022-01-13,4.128225945549925,4.4208995090594865,4.734322376484867,NW
3,2022-01-14,5.162455209381526,5.615583003457812,6.108483500528462,NW
