datum,cases_FR,diff_cases_FR,diff_2_cases_FR,cases_GE,diff_cases_GE,diff_2_cases_GE,cases_GR,diff_cases_GR,diff_2_cases_GR,cases_JU,diff_cases_JU,diff_2_cases_JU,cases_NE,diff_cases_NE,diff_2_cases_NE,cases_TI,diff_cases_TI,diff_2_cases_TI,cases_VD,diff_cases_VD,diff_2_cases_VD,cases_VS,diff_cases_VS,diff_2_cases_VS,hosp_FR,diff_hosp_FR,diff_2_hosp_FR,hosp_GE,diff_hosp_GE,diff_2_hosp_GE,hosp_GR,diff_hosp_GR,diff_2_hosp_GR,hosp_JU,diff_hosp_JU,diff_2_hosp_JU,hosp_NE,diff_hosp_NE,diff_2_hosp_NE,hosp_TI,diff_hosp_TI,diff_2_hosp_TI,hosp_VD,diff_hosp_VD,diff_2_hosp_VD,hosp_VS,diff_hosp_VS,diff_2_hosp_VS,test_FR,diff_test_FR,diff_2_test_FR,test_GE,diff_test_GE,diff_2_test_GE,test_GR,diff_test_GR,diff_2_test_GR,test_JU,diff_test_JU,diff_2_test_JU,test_NE,diff_test_NE,diff_2_test_NE,test_TI,diff_test_TI,diff_2_test_TI,test_VD,diff_test_VD,diff_2_test_VD,test_VS,diff_test_VS,diff_2_test_VS,vac_all
2021-02-13,51.57142857142857,-0.42857142857142855,5.857142857142857,118.57142857142857,0.7142857142857143,7.571428571428571,23.857142857142858,-1.0,1.0,10.857142857142858,0.7142857142857143,1.8571428571428572,42.0,1.1428571428571428,-0.2857142857142857,41.285714285714285,-1.4285714285714286,-0.5714285714285714,153.42857142857142,-1.2857142857142858,2.0,62.57142857142857,-1.8571428571428572,3.7142857142857144,1.8571428571428572,-0.42857142857142855,-0.14285714285714285,3.0,0.0,0.2857142857142857,1.2857142857142858,-0.2857142857142857,-0.2857142857142857,0.0,-0.14285714285714285,-0.14285714285714285,3.0,0.0,-0.14285714285714285,2.7142857142857144,0.42857142857142855,0.42857142857142855,5.857142857142857,0.14285714285714285,0.0,0.8571428571428571,-0.14285714285714285,-0.2857142857142857,874.5714285714286,-4.0,26.142857142857142,2704.1428571428573,38.42857142857143,-49.57142857142857,1535.142857142857,0.2857142857142857,-32.0,196.28571428571428,2.857142857142857,6.428571428571429,694.4285714285714,28.571428571428573,-6.571428571428571,1173.7142857142858,16.285714285714285,-51.57142857142857,3054.8571428571427,7.714285714285714,-13.285714285714286,1247.2857142857142,-12.571428571428571,-58.714285714285715,5.652857142857143
2021-02-14,48.0,-3.5714285714285716,-3.142857142857143,118.0,-0.5714285714285714,-1.2857142857142858,24.0,0.14285714285714285,1.1428571428571428,11.285714285714286,0.42857142857142855,-0.2857142857142857,42.42857142857143,0.42857142857142855,-0.7142857142857143,40.857142857142854,-0.42857142857142855,1.0,152.71428571428572,-0.7142857142857143,0.5714285714285714,60.857142857142854,-1.7142857142857142,0.14285714285714285,2.0,0.14285714285714285,0.5714285714285714,2.7142857142857144,-0.2857142857142857,-0.2857142857142857,1.0,-0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,3.142857142857143,0.14285714285714285,0.14285714285714285,2.857142857142857,0.14285714285714285,-0.2857142857142857,5.857142857142857,0.0,-0.14285714285714285,0.7142857142857143,-0.14285714285714285,0.0,863.1428571428571,-11.428571428571429,-7.428571428571429,2716.714285714286,12.571428571428571,-25.857142857142858,1521.4285714285713,-13.714285714285714,-14.0,186.42857142857142,-9.857142857142858,-12.714285714285714,683.2857142857143,-11.142857142857142,-39.714285714285715,1169.2857142857142,-4.428571428571429,-20.714285714285715,3038.8571428571427,-16.0,-23.714285714285715,1261.142857142857,13.857142857142858,26.428571428571427,5.871428571428572
2021-02-15,44.0,-4.0,-0.42857142857142855,111.0,-7.0,-6.428571428571429,22.0,-2.0,-2.142857142857143,12.0,0.7142857142857143,0.2857142857142857,44.285714285714285,1.8571428571428572,1.4285714285714286,36.142857142857146,-4.714285714285714,-4.285714285714286,152.28571428571428,-0.42857142857142855,0.2857142857142857,55.0,-5.857142857142857,-4.142857142857143,1.2857142857142858,-0.7142857142857143,-0.8571428571428571,2.7142857142857144,0.0,0.2857142857142857,0.8571428571428571,-0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,2.4285714285714284,-0.7142857142857143,-0.8571428571428571,2.5714285714285716,-0.2857142857142857,-0.42857142857142855,5.857142857142857,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,821.7142857142857,-41.42857142857143,-30.0,2681.0,-35.714285714285715,-48.285714285714285,1608.2857142857142,86.85714285714286,100.57142857142857,189.42857142857142,3.0,12.857142857142858,698.0,14.714285714285714,25.857142857142858,1146.142857142857,-23.142857142857142,-18.714285714285715,3046.8571428571427,8.0,24.0,1251.2857142857142,-9.857142857142858,-23.714285714285715,6.091428571428572
2021-02-16,42.42857142857143,-1.5714285714285714,2.4285714285714284,110.85714285714286,-0.14285714285714285,6.857142857142857,21.0,-1.0,1.0,12.428571428571429,0.42857142857142855,-0.2857142857142857,45.142857142857146,0.8571428571428571,-1.0,32.714285714285715,-3.4285714285714284,1.2857142857142858,148.28571428571428,-4.0,-3.5714285714285716,56.714285714285715,1.7142857142857142,7.571428571428571,0.8571428571428571,-0.42857142857142855,0.2857142857142857,2.7142857142857144,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0,2.4285714285714284,0.0,0.7142857142857143,2.7142857142857144,0.14285714285714285,0.42857142857142855,6.285714285714286,0.42857142857142855,0.42857142857142855,0.5714285714285714,-0.14285714285714285,-0.14285714285714285,783.1428571428571,-38.57142857142857,2.857142857142857,2604.285714285714,-76.71428571428571,-41.0,1739.142857142857,130.85714285714286,44.0,202.0,12.571428571428571,9.571428571428571,729.7142857142857,31.714285714285715,17.0,1114.0,-32.142857142857146,-9.0,3049.0,2.142857142857143,-5.857142857142857,1252.5714285714287,1.2857142857142858,11.142857142857142,6.311428571428571
2021-02-17,41.714285714285715,-0.7142857142857143,0.8571428571428571,108.42857142857143,-2.4285714285714284,-2.2857142857142856,19.142857142857142,-1.8571428571428572,-0.8571428571428571,12.428571428571429,0.0,-0.42857142857142855,44.57142857142857,-0.5714285714285714,-1.4285714285714286,35.0,2.2857142857142856,5.714285714285714,145.28571428571428,-3.0,1.0,55.714285714285715,-1.0,-2.7142857142857144,1.0,0.14285714285714285,0.5714285714285714,3.0,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,0.0,0.0,2.7142857142857144,0.0,-0.14285714285714285,5.428571428571429,-0.8571428571428571,-1.2857142857142858,1.2857142857142858,0.7142857142857143,0.8571428571428571,759.2857142857143,-23.857142857142858,14.714285714285714,2501.1428571428573,-103.14285714285714,-26.428571428571427,1834.857142857143,95.71428571428571,-35.142857142857146,196.71428571428572,-5.285714285714286,-17.857142857142858,750.2857142857143,20.571428571428573,-11.142857142857142,1094.0,-20.0,12.142857142857142,3043.0,-6.0,-8.142857142857142,1281.4285714285713,28.857142857142858,27.571428571428573,6.525714285714286
2021-02-18,39.142857142857146,-2.5714285714285716,-1.8571428571428572,100.14285714285714,-8.285714285714286,-5.857142857142857,17.714285714285715,-1.4285714285714286,0.42857142857142855,11.571428571428571,-0.8571428571428571,-0.8571428571428571,47.142857142857146,2.5714285714285716,3.142857142857143,33.142857142857146,-1.8571428571428572,-4.142857142857143,149.57142857142858,4.285714285714286,7.285714285714286,51.57142857142857,-4.142857142857143,-3.142857142857143,1.4285714285714286,0.42857142857142855,0.2857142857142857,2.857142857142857,-0.14285714285714285,-0.42857142857142855,0.7142857142857143,-0.14285714285714285,-0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.857142857142857,0.42857142857142855,0.42857142857142855,3.142857142857143,0.42857142857142855,0.42857142857142855,6.142857142857143,0.7142857142857143,1.5714285714285714,1.1428571428571428,-0.14285714285714285,-0.8571428571428571,715.1428571428571,-44.142857142857146,-20.285714285714285,2228.1428571428573,-273.0,-169.85714285714286,1957.142857142857,122.28571428571429,26.571428571428573,196.28571428571428,-0.42857142857142855,4.857142857142857,730.1428571428571,-20.142857142857142,-40.714285714285715,1045.0,-49.0,-29.0,3100.1428571428573,57.142857142857146,63.142857142857146,1269.857142857143,-11.571428571428571,-40.42857142857143,6.742857142857143
2021-02-19,38.57142857142857,-0.5714285714285714,2.0,98.85714285714286,-1.2857142857142858,7.0,17.0,-0.7142857142857143,0.7142857142857143,13.0,1.4285714285714286,2.2857142857142856,47.285714285714285,0.14285714285714285,-2.4285714285714284,35.0,1.8571428571428572,3.7142857142857144,153.42857142857142,3.857142857142857,-0.42857142857142855,49.857142857142854,-1.7142857142857142,2.4285714285714284,1.4285714285714286,0.0,-0.42857142857142855,3.4285714285714284,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,-0.14285714285714285,2.857142857142857,0.0,-0.42857142857142855,2.5714285714285716,-0.5714285714285714,-1.0,6.285714285714286,0.14285714285714285,-0.5714285714285714,1.0,-0.14285714285714285,0.0,706.0,-9.142857142857142,35.0,2032.142857142857,-196.0,77.0,2123.714285714286,166.57142857142858,44.285714285714285,206.85714285714286,10.571428571428571,11.0,722.1428571428571,-8.0,12.142857142857142,989.4285714285714,-55.57142857142857,-6.571428571428571,3184.8571428571427,84.71428571428571,27.571428571428573,1264.857142857143,-5.0,6.571428571428571,6.955714285714286
2021-02-20,37.714285714285715,-0.8571428571428571,-0.2857142857142857,95.85714285714286,-3.0,-1.7142857142857142,16.857142857142858,-0.14285714285714285,0.5714285714285714,12.714285714285714,-0.2857142857142857,-1.7142857142857142,46.285714285714285,-1.0,-1.1428571428571428,36.57142857142857,1.5714285714285714,-0.2857142857142857,153.71428571428572,0.2857142857142857,-3.5714285714285716,52.142857142857146,2.2857142857142856,4.0,1.4285714285714286,0.0,0.0,3.4285714285714284,0.0,-0.5714285714285714,0.7142857142857143,0.0,0.0,0.14285714285714285,0.0,0.0,3.142857142857143,0.2857142857142857,0.2857142857142857,2.2857142857142856,-0.2857142857142857,0.2857142857142857,6.571428571428571,0.2857142857142857,0.14285714285714285,1.0,0.0,0.14285714285714285,674.0,-32.0,-22.857142857142858,1947.857142857143,-84.28571428571429,111.71428571428571,2146.8571428571427,23.142857142857142,-143.42857142857142,209.71428571428572,2.857142857142857,-7.714285714285714,718.7142857142857,-3.4285714285714284,4.571428571428571,950.0,-39.42857142857143,16.142857142857142,3167.1428571428573,-17.714285714285715,-102.42857142857143,1278.4285714285713,13.571428571428571,18.571428571428573,7.16857142857143
2021-02-21,38.714285714285715,1.0,1.8571428571428572,98.0,2.142857142857143,5.142857142857143,17.0,0.14285714285714285,0.2857142857142857,12.0,-0.7142857142857143,-0.42857142857142855,47.0,0.7142857142857143,1.7142857142857142,38.57142857142857,2.0,0.42857142857142855,155.28571428571428,1.5714285714285714,1.2857142857142858,52.42857142857143,0.2857142857142857,-2.0,1.4285714285714286,0.0,0.0,3.5714285714285716,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.0,0.14285714285714285,0.0,0.0,3.2857142857142856,0.14285714285714285,-0.14285714285714285,2.4285714285714284,0.14285714285714285,0.42857142857142855,6.714285714285714,0.14285714285714285,-0.14285714285714285,1.2857142857142858,0.2857142857142857,0.2857142857142857,669.7142857142857,-4.285714285714286,27.714285714285715,1939.142857142857,-8.714285714285714,75.57142857142857,2144.5714285714284,-2.2857142857142856,-25.428571428571427,206.0,-3.7142857142857144,-6.571428571428571,721.0,2.2857142857142856,5.714285714285714,963.1428571428571,13.142857142857142,52.57142857142857,3203.285714285714,36.142857142857146,53.857142857142854,1278.2857142857142,-0.14285714285714285,-13.714285714285714,7.3828571428571435
2021-02-22,44.285714285714285,5.571428571428571,4.571428571428571,101.57142857142857,3.5714285714285716,1.4285714285714286,18.571428571428573,1.5714285714285714,1.4285714285714286,11.142857142857142,-0.8571428571428571,-0.14285714285714285,45.0,-2.0,-2.7142857142857144,42.714285714285715,4.142857142857143,2.142857142857143,161.0,5.714285714285714,4.142857142857143,56.42857142857143,4.0,3.7142857142857144,1.2857142857142858,-0.14285714285714285,-0.14285714285714285,3.4285714285714284,-0.14285714285714285,-0.2857142857142857,0.42857142857142855,-0.2857142857142857,-0.2857142857142857,0.14285714285714285,0.0,0.0,3.7142857142857144,0.42857142857142855,0.2857142857142857,2.7142857142857144,0.2857142857142857,0.14285714285714285,7.0,0.2857142857142857,0.14285714285714285,1.2857142857142858,0.0,-0.2857142857142857,659.4285714285714,-10.285714285714286,-6.0,1905.857142857143,-33.285714285714285,-24.571428571428573,2223.285714285714,78.71428571428571,81.0,189.0,-17.0,-13.285714285714286,721.4285714285714,0.42857142857142855,-1.8571428571428572,966.2857142857143,3.142857142857143,-10.0,3090.5714285714284,-112.71428571428571,-148.85714285714286,1258.7142857142858,-19.571428571428573,-19.428571428571427,7.59857142857143
2021-02-23,45.857142857142854,1.5714285714285714,-4.0,101.71428571428571,0.14285714285714285,-3.4285714285714284,18.571428571428573,0.0,-1.5714285714285714,10.571428571428571,-0.5714285714285714,0.2857142857142857,43.42857142857143,-1.5714285714285714,0.42857142857142855,45.42857142857143,2.7142857142857144,-1.4285714285714286,164.71428571428572,3.7142857142857144,-2.0,57.42857142857143,1.0,-3.0,1.0,-0.2857142857142857,-0.14285714285714285,2.7142857142857144,-0.7142857142857143,-0.5714285714285714,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,3.5714285714285716,-0.14285714285714285,-0.5714285714285714,2.857142857142857,0.14285714285714285,-0.14285714285714285,7.714285714285714,0.7142857142857143,0.42857142857142855,1.2857142857142858,0.0,0.0,669.5714285714286,10.142857142857142,20.428571428571427,1901.857142857143,-4.0,29.285714285714285,2224.4285714285716,1.1428571428571428,-77.57142857142857,173.28571428571428,-15.714285714285714,1.2857142857142858,672.1428571428571,-49.285714285714285,-49.714285714285715,984.5714285714286,18.285714285714285,15.142857142857142,3071.0,-19.571428571428573,93.14285714285714,1244.0,-14.714285714285714,4.857142857142857,7.817142857142858
2021-02-24,47.0,1.1428571428571428,-0.42857142857142855,98.28571428571429,-3.4285714285714284,-3.5714285714285716,19.571428571428573,1.0,1.0,9.714285714285714,-0.8571428571428571,-0.2857142857142857,41.714285714285715,-1.7142857142857142,-0.14285714285714285,43.57142857142857,-1.8571428571428572,-4.571428571428571,164.14285714285714,-0.5714285714285714,-4.285714285714286,58.714285714285715,1.2857142857142858,0.2857142857142857,1.1428571428571428,0.14285714285714285,0.42857142857142855,2.4285714285714284,-0.2857142857142857,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,3.5714285714285716,0.0,0.14285714285714285,2.857142857142857,0.0,-0.14285714285714285,8.285714285714286,0.5714285714285714,-0.14285714285714285,1.0,-0.2857142857142857,-0.2857142857142857,661.8571428571429,-7.714285714285714,-17.857142857142858,1845.4285714285713,-56.42857142857143,-52.42857142857143,2270.714285714286,46.285714285714285,45.142857142857146,169.71428571428572,-3.5714285714285716,12.142857142857142,662.5714285714286,-9.571428571428571,39.714285714285715,980.7142857142857,-3.857142857142857,-22.142857142857142,3005.285714285714,-65.71428571428571,-46.142857142857146,1229.4285714285713,-14.571428571428571,0.14285714285714285,8.041428571428572
2021-02-25,48.714285714285715,1.7142857142857142,0.5714285714285714,103.42857142857143,5.142857142857143,8.571428571428571,20.428571428571427,0.8571428571428571,-0.14285714285714285,9.142857142857142,-0.5714285714285714,0.2857142857142857,36.285714285714285,-5.428571428571429,-3.7142857142857144,47.714285714285715,4.142857142857143,6.0,162.71428571428572,-1.4285714285714286,-0.8571428571428571,62.714285714285715,4.0,2.7142857142857144,0.8571428571428571,-0.2857142857142857,-0.42857142857142855,2.142857142857143,-0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,3.0,-0.5714285714285714,-0.5714285714285714,2.857142857142857,0.0,0.0,8.428571428571429,0.14285714285714285,-0.42857142857142855,1.0,0.0,0.2857142857142857,671.2857142857143,9.428571428571429,17.142857142857142,1859.7142857142858,14.285714285714286,70.71428571428571,2352.1428571428573,81.42857142857143,35.142857142857146,163.14285714285714,-6.571428571428571,-3.0,689.8571428571429,27.285714285714285,36.857142857142854,997.2857142857143,16.571428571428573,20.428571428571427,2937.1428571428573,-68.14285714285714,-2.4285714285714284,1280.857142857143,51.42857142857143,66.0,8.267142857142858
